rule_id,category_id,product_id,storage_type_id,min_days,max_days,recommended_days,rule_status,confidence,evidence_classification,source_name,source_url,source_locator,source_value_text,handling_notes
404,4,131,2,180,240,210,AVAILABLE,HIGH,PRODUCT_SPECIFIC,USDA FoodKeeper open dataset,https://catalog.data.gov/dataset/fsis-foodkeeper-data,FoodKeeper row: Peppers — (no subtitle); Official XLS: https://www.fsis.usda.gov/shared/data/EN/FoodKeeper-Data.xls; structured review CSV: https://raw.githubusercontent.com/jelera/food-shelflife-db/master/lib/seeds/ingredients.csv,6-8 Months frozen; normalized to 180-240 days,FoodKeeper value normalized to days (1 week = 7 days; 1 month = 30 days). Product catalogue name retained unchanged.
405,4,131,3,4,6,5,AVAILABLE,MEDIUM,PRODUCT_SPECIFIC_TEMPERATURE_LIMITED,UC Davis Produce Fact Sheet: Red Chili,https://postharvest.ucdavis.edu/produce-facts-sheets/chile-pepper,Postharvest Handling and Storage section for Red Chili. Published storage temperature can differ from the schema's 0-4 C fridge profile; see handling note. Supplied source label: MARDI Postharvest Guidelines / DOA Malaysia,4-6 days,Published optimum temperature may differ from the schema FRIDGE profile (0-4 C); retain this limitation and inspect product quality.
406,4,132,1,4,14,9,AVAILABLE,HIGH,PRODUCT_SPECIFIC,USDA FoodKeeper open dataset,https://catalog.data.gov/dataset/fsis-foodkeeper-data,FoodKeeper row: Peppers — (no subtitle); Official XLS: https://www.fsis.usda.gov/shared/data/EN/FoodKeeper-Data.xls; structured review CSV: https://raw.githubusercontent.com/jelera/food-shelflife-db/master/lib/seeds/ingredients.csv,4-14 Days refrigerated; normalized to 4-14 days,FoodKeeper value normalized to days (1 week = 7 days; 1 month = 30 days). Product catalogue name retained unchanged.
407,4,132,2,180,240,210,AVAILABLE,HIGH,PRODUCT_SPECIFIC,USDA FoodKeeper open dataset,https://catalog.data.gov/dataset/fsis-foodkeeper-data,FoodKeeper row: Peppers — (no subtitle); Official XLS: https://www.fsis.usda.gov/shared/data/EN/FoodKeeper-Data.xls; structured review CSV: https://raw.githubusercontent.com/jelera/food-shelflife-db/master/lib/seeds/ingredients.csv,6-8 Months frozen; normalized to 180-240 days,FoodKeeper value normalized to days (1 week = 7 days; 1 month = 30 days). Product catalogue name retained unchanged.
408,4,132,3,4,6,5,AVAILABLE,MEDIUM,PRODUCT_SPECIFIC_TEMPERATURE_LIMITED,UC Davis Produce Fact Sheet: Green Chili,https://postharvest.ucdavis.edu/produce-facts-sheets/chile-pepper,Postharvest Handling and Storage section for Green Chili. Published storage temperature can differ from the schema's 0-4 C fridge profile; see handling note. Supplied source label: MARDI Postharvest Guidelines / DOA Malaysia,4-6 days,Published optimum temperature may differ from the schema FRIDGE profile (0-4 C); retain this limitation and inspect product quality.
409,4,133,1,4,7,5.5,AVAILABLE,HIGH,PRODUCT_SPECIFIC,USDA FoodKeeper open dataset,https://catalog.data.gov/dataset/fsis-foodkeeper-data,FoodKeeper row: Eggplant — (no subtitle); Official XLS: https://www.fsis.usda.gov/shared/data/EN/FoodKeeper-Data.xls; structured review CSV: https://raw.githubusercontent.com/jelera/food-shelflife-db/master/lib/seeds/ingredients.csv,4-7 Days refrigerated; normalized to 4-7 days,FoodKeeper value normalized to days (1 week = 7 days; 1 month = 30 days). Product catalogue name retained unchanged.
410,4,133,2,180,240,210,AVAILABLE,HIGH,PRODUCT_SPECIFIC,USDA FoodKeeper open dataset,https://catalog.data.gov/dataset/fsis-foodkeeper-data,FoodKeeper row: Eggplant — (no subtitle); Official XLS: https://www.fsis.usda.gov/shared/data/EN/FoodKeeper-Data.xls; structured review CSV: https://raw.githubusercontent.com/jelera/food-shelflife-db/master/lib/seeds/ingredients.csv,6-8 Months frozen; normalized to 180-240 days,FoodKeeper value normalized to days (1 week = 7 days; 1 month = 30 days). Product catalogue name retained unchanged.
411,4,133,3,3,4,3.5,AVAILABLE,MEDIUM,PRODUCT_SPECIFIC_TEMPERATURE_LIMITED,UC Davis Produce Fact Sheet: Eggplant,https://postharvest.ucdavis.edu/produce-facts-sheets/eggplant,Postharvest Handling and Storage section for Eggplant. Published storage temperature can differ from the schema's 0-4 C fridge profile; see handling note. Supplied source label: SFA Food Storage Guidelines / DOA Malaysia,3-4 days,Published optimum temperature may differ from the schema FRIDGE profile (0-4 C); retain this limitation and inspect product quality.
412,4,134,1,7,14,10.5,AVAILABLE,MEDIUM,PRODUCT_SPECIFIC_TEMPERATURE_LIMITED,UC Davis Produce Fact Sheet: Tomato,https://postharvest.ucdavis.edu/produce-facts-sheets/tomato,Postharvest Handling and Storage section for Tomato. Published storage temperature can differ from the schema's 0-4 C fridge profile; see handling note. Supplied source label: Singapore Food Agency (SFA) / USDA FoodKeeper,7-14 days,Published optimum temperature may differ from the schema FRIDGE profile (0-4 C); retain this limitation and inspect product quality.
413,4,134,2,60,60,60,AVAILABLE,HIGH,PRODUCT_SPECIFIC,USDA FoodKeeper open dataset,https://catalog.data.gov/dataset/fsis-foodkeeper-data,FoodKeeper row: Tomatoes — (no subtitle); Official XLS: https://www.fsis.usda.gov/shared/data/EN/FoodKeeper-Data.xls; structured review CSV: https://raw.githubusercontent.com/jelera/food-shelflife-db/master/lib/seeds/ingredients.csv,2-2 Months frozen; normalized to 60-60 days,FoodKeeper value normalized to days (1 week = 7 days; 1 month = 30 days). Product catalogue name retained unchanged.
414,4,134,3,5,7,6,AVAILABLE,MEDIUM,PRODUCT_SPECIFIC_TEMPERATURE_LIMITED,UC Davis Produce Fact Sheet: Tomato,https://postharvest.ucdavis.edu/produce-facts-sheets/tomato,Postharvest Handling and Storage section for Tomato. Published storage temperature can differ from the schema's 0-4 C fridge profile; see handling note. Supplied source label: SFA Food Storage Guidelines / UC Davis Postharvest,5-7 days,Published optimum temperature may differ from the schema FRIDGE profile (0-4 C); retain this limitation and inspect product quality.
415,4,135,1,7,9,8,AVAILABLE,HIGH,PRODUCT_SPECIFIC,USDA FoodKeeper open dataset,https://catalog.data.gov/dataset/fsis-foodkeeper-data,FoodKeeper row: Lemongrass — (no subtitle); Official XLS: https://www.fsis.usda.gov/shared/data/EN/FoodKeeper-Data.xls; structured review CSV: https://raw.githubusercontent.com/jelera/food-shelflife-db/master/lib/seeds/ingredients.csv,7-9 Days refrigerated; normalized to 7-9 days,FoodKeeper value normalized to days (1 week = 7 days; 1 month = 30 days). Product catalogue name retained unchanged.
416,4,135,2,180,180,180,AVAILABLE,HIGH,PRODUCT_SPECIFIC,USDA FoodKeeper open dataset,https://catalog.data.gov/dataset/fsis-foodkeeper-data,FoodKeeper row: Lemongrass — (no subtitle); Official XLS: https://www.fsis.usda.gov/shared/data/EN/FoodKeeper-Data.xls; structured review CSV: https://raw.githubusercontent.com/jelera/food-shelflife-db/master/lib/seeds/ingredients.csv,6-6 Months frozen; normalized to 180-180 days,FoodKeeper value normalized to days (1 week = 7 days; 1 month = 30 days). Product catalogue name retained unchanged.
417,4,135,3,7,14,10.5,AVAILABLE,LOW,INSTITUTIONAL_GUIDANCE_LIMITED,"Malaysian Agricultural Research and Development Institute (MARDI), Technology and Horticulture",https://fms.mardi.gov.my/en/penyelidikan/horticulture.html,"MARDI post-harvest handling, storage and cold-chain technology page. Exact numeric table row was not supplied with the source label. Supplied source label: MARDI Herbal Produce Guide / DOA Malaysia",7-14 days,
418,4,136,1,14,21,17.5,AVAILABLE,HIGH,PRODUCT_SPECIFIC,USDA FoodKeeper open dataset,https://catalog.data.gov/dataset/fsis-foodkeeper-data,FoodKeeper row: Ginger root — (no subtitle); Official XLS: https://www.fsis.usda.gov/shared/data/EN/FoodKeeper-Data.xls; structured review CSV: https://raw.githubusercontent.com/jelera/food-shelflife-db/master/lib/seeds/ingredients.csv,2-3 Weeks refrigerated; normalized to 14-21 days,FoodKeeper value normalized to days (1 week = 7 days; 1 month = 30 days). Product catalogue name retained unchanged.
419,4,136,2,180,180,180,AVAILABLE,HIGH,PRODUCT_SPECIFIC,USDA FoodKeeper open dataset,https://catalog.data.gov/dataset/fsis-foodkeeper-data,FoodKeeper row: Ginger root — (no subtitle); Official XLS: https://www.fsis.usda.gov/shared/data/EN/FoodKeeper-Data.xls; structured review CSV: https://raw.githubusercontent.com/jelera/food-shelflife-db/master/lib/seeds/ingredients.csv,6-6 Months frozen; normalized to 180-180 days,FoodKeeper value normalized to days (1 week = 7 days; 1 month = 30 days). Product catalogue name retained unchanged.
420,4,136,3,14,21,17.5,AVAILABLE,MEDIUM,PRODUCT_SPECIFIC_TEMPERATURE_LIMITED,UC Davis Produce Fact Sheet: Ginger,https://postharvest.ucdavis.edu/produce-facts-sheets/ginger-root,Postharvest Handling and Storage section for Ginger. Published storage temperature can differ from the schema's 0-4 C fridge profile; see handling note. Supplied source label: SFA Food Storage / DOA Malaysia,14-21 days,Published optimum temperature may differ from the schema FRIDGE profile (0-4 C); retain this limitation and inspect product quality.
421,4,137,1,21,28,24.5,AVAILABLE,LOW,INSTITUTIONAL_GUIDANCE_LIMITED,"Malaysian Agricultural Research and Development Institute (MARDI), Technology and Horticulture",https://fms.mardi.gov.my/en/penyelidikan/horticulture.html,"MARDI post-harvest handling, storage and cold-chain technology page. Exact numeric table row was not supplied with the source label. Supplied source label: MARDI Postharvest Handling / DOA Malaysia",21-28 days,
422,4,137,2,180,365,272.5,AVAILABLE,LOW,CATEGORY_GENERALIZATION,"National Center for Home Food Preservation, frozen-food storage guidance",https://nchfp.uga.edu/how/freeze/freeze-general-information/how-long-can-i-store-frozen-foods/,General frozen fruits and vegetables guidance: 8-12 months at 0 F (-18 C); freezing duration is quality guidance and typically assumes appropriate preparation/blanching. Supplied source label: FAO Postharvest Compendium / MARDI,180-365 days,
423,4,137,3,7,14,10.5,AVAILABLE,LOW,INSTITUTIONAL_GUIDANCE_LIMITED,"Malaysian Agricultural Research and Development Institute (MARDI), Technology and Horticulture",https://fms.mardi.gov.my/en/penyelidikan/horticulture.html,"MARDI post-harvest handling, storage and cold-chain technology page. Exact numeric table row was not supplied with the source label. Supplied source label: MARDI Postharvest Handling / DOA Malaysia",7-14 days,
424,4,138,1,30,60,45,AVAILABLE,LOW,INSTITUTIONAL_GUIDANCE_LIMITED,"Malaysian Agricultural Research and Development Institute (MARDI), Technology and Horticulture",https://fms.mardi.gov.my/en/penyelidikan/horticulture.html,"MARDI post-harvest handling, storage and cold-chain technology page. Exact numeric table row was not supplied with the source label. Supplied source label: MARDI Herbal Processing Division / DOA Malaysia",30-60 days,
425,4,138,2,180,365,272.5,AVAILABLE,LOW,CATEGORY_GENERALIZATION,"National Center for Home Food Preservation, frozen-food storage guidance",https://nchfp.uga.edu/how/freeze/freeze-general-information/how-long-can-i-store-frozen-foods/,General frozen fruits and vegetables guidance: 8-12 months at 0 F (-18 C); freezing duration is quality guidance and typically assumes appropriate preparation/blanching. Supplied source label: USDA FoodKeeper / MARDI,180-365 days,
426,4,138,3,14,21,17.5,AVAILABLE,LOW,INSTITUTIONAL_GUIDANCE_LIMITED,"Malaysian Agricultural Research and Development Institute (MARDI), Technology and Horticulture",https://fms.mardi.gov.my/en/penyelidikan/horticulture.html,"MARDI post-harvest handling, storage and cold-chain technology page. Exact numeric table row was not supplied with the source label. Supplied source label: MARDI Herbal Processing Division / DOA Malaysia",14-21 days,
427,4,139,1,5,7,6,AVAILABLE,LOW,INSTITUTIONAL_GUIDANCE_LIMITED,"Malaysian Agricultural Research and Development Institute (MARDI), Technology and Horticulture",https://fms.mardi.gov.my/en/penyelidikan/horticulture.html,"MARDI post-harvest handling, storage and cold-chain technology page. Exact numeric table row was not supplied with the source label. Supplied source label: MARDI Postharvest Technology Bulletin",5-7 days,
428,4,139,2,180,240,210,AVAILABLE,LOW,CATEGORY_GENERALIZATION,"National Center for Home Food Preservation, frozen-food storage guidance",https://nchfp.uga.edu/how/freeze/freeze-general-information/how-long-can-i-store-frozen-foods/,General frozen fruits and vegetables guidance: 8-12 months at 0 F (-18 C); freezing duration is quality guidance and typically assumes appropriate preparation/blanching. Supplied source label: MARDI Food Processing Manual,180-240 days,
429,4,139,3,1,2,1.5,AVAILABLE,LOW,INSTITUTIONAL_GUIDANCE_LIMITED,"Malaysian Agricultural Research and Development Institute (MARDI), Technology and Horticulture",https://fms.mardi.gov.my/en/penyelidikan/horticulture.html,"MARDI post-harvest handling, storage and cold-chain technology page. Exact numeric table row was not supplied with the source label. Supplied source label: MARDI Postharvest Technology Bulletin",1-2 days,
430,4,140,1,14,21,17.5,AVAILABLE,LOW,INSTITUTIONAL_GUIDANCE_LIMITED,"Malaysian Agricultural Research and Development Institute (MARDI), Technology and Horticulture",https://fms.mardi.gov.my/en/penyelidikan/horticulture.html,"MARDI post-harvest handling, storage and cold-chain technology page. Exact numeric table row was not supplied with the source label. Supplied source label: MARDI Herbs & Spices Guidelines / DOA Malaysia",14-21 days,
431,4,140,2,180,365,272.5,AVAILABLE,LOW,CATEGORY_GENERALIZATION,"National Center for Home Food Preservation, frozen-food storage guidance",https://nchfp.uga.edu/how/freeze/freeze-general-information/how-long-can-i-store-frozen-foods/,General frozen fruits and vegetables guidance: 8-12 months at 0 F (-18 C); freezing duration is quality guidance and typically assumes appropriate preparation/blanching. Supplied source label: USDA FoodKeeper / MARDI,180-365 days,
432,4,140,3,2,3,2.5,AVAILABLE,LOW,INSTITUTIONAL_GUIDANCE_LIMITED,"Malaysian Agricultural Research and Development Institute (MARDI), Technology and Horticulture",https://fms.mardi.gov.my/en/penyelidikan/horticulture.html,"MARDI post-harvest handling, storage and cold-chain technology page. Exact numeric table row was not supplied with the source label. Supplied source label: MARDI Herbs & Spices Guidelines / DOA Malaysia",2-3 days,
433,4,141,1,7,14,10.5,AVAILABLE,LOW,INSTITUTIONAL_GUIDANCE_LIMITED,"Malaysian Agricultural Research and Development Institute (MARDI), Technology and Horticulture",https://fms.mardi.gov.my/en/penyelidikan/horticulture.html,"MARDI post-harvest handling, storage and cold-chain technology page. Exact numeric table row was not supplied with the source label. Supplied source label: MARDI Food Technology Manual / DOA Malaysia",7-14 days,
434,4,141,2,180,365,272.5,AVAILABLE,LOW,CATEGORY_GENERALIZATION,"National Center for Home Food Preservation, frozen-food storage guidance",https://nchfp.uga.edu/how/freeze/freeze-general-information/how-long-can-i-store-frozen-foods/,General frozen fruits and vegetables guidance: 8-12 months at 0 F (-18 C); freezing duration is quality guidance and typically assumes appropriate preparation/blanching. Supplied source label: MARDI Food Technology Manual,180-365 days,
435,4,141,3,2,3,2.5,AVAILABLE,LOW,INSTITUTIONAL_GUIDANCE_LIMITED,"Malaysian Agricultural Research and Development Institute (MARDI), Technology and Horticulture",https://fms.mardi.gov.my/en/penyelidikan/horticulture.html,"MARDI post-harvest handling, storage and cold-chain technology page. Exact numeric table row was not supplied with the source label. Supplied source label: MARDI Food Technology Manual / DOA Malaysia",2-3 days,
